Codigo;Producto;Modelo;Opcion;PreMay;Urlimagen;Sale;Nuevo;Time;Info;Estado;
RP0182;CONJUNTO FRIZA ZORRO TOSTADO;CONJUNTO FRIZA ZORRO;T2;15900;https://res.cloudinary.com/dkfsnrkcy/image/upload/v1741626312/vwrbol7ekz9gpzvxfkyy.jpg;no;no;7/7/2025;;paused;
RP0183;CONJUNTO FRIZA ZORRO VERDE AGUA;CONJUNTO FRIZA ZORRO;T2,T4,T5;15900;https://res.cloudinary.com/dkfsnrkcy/image/upload/v1741626324/zzbzjefvkryexksqhqhe.jpg;no;no;7/7/2025;;paused;
RP0184;CONUNTO FRIZA BAMBI AZUL;CONUNTO FRIZA BAMBI;T1,T2,T3,T4,T5;15900;https://res.cloudinary.com/dkfsnrkcy/image/upload/v1741626712/ekhji6sdinho2mk9epkt.jpg;no;no;7/7/2025;;paused;
RP0185;CONUNTO FRIZA BAMBI CELESTE;CONUNTO FRIZA BAMBI;T1,T2,T3,T4,T5;15900;https://res.cloudinary.com/dkfsnrkcy/image/upload/v1741626729/bkxtfaprcqcu7noaniyd.jpg;no;no;7/7/2025;;paused;
RP0186;CONUNTO FRIZA BAMBI GRIS;CONUNTO FRIZA BAMBI;T1,T3;15900;https://res.cloudinary.com/dkfsnrkcy/image/upload/v1741626749/bazofvutmvj5worzkmo7.jpg;no;no;7/7/2025;;paused;
RP0187;CONUNTO FRIZA BAMBI NEGRO;CONUNTO FRIZA BAMBI;T1,T4;15900;https://res.cloudinary.com/dkfsnrkcy/image/upload/v1741626761/skmmb71pdngvdtr7bl04.jpg;no;no;7/7/2025;;paused;
RP0188;CONUNTO FRIZA BAMBI TERRACOTA;CONUNTO FRIZA BAMBI;T3,T4;15900;https://res.cloudinary.com/dkfsnrkcy/image/upload/v1741626773/gptbjbn1wsklyfzfzrgl.jpg;no;no;7/7/2025;;paused;
RP0189;CONUNTO FRIZA BAMBI TOSTADO;CONUNTO FRIZA BAMBI;T3;15900;https://res.cloudinary.com/dkfsnrkcy/image/upload/v1741626787/oakunicfu56ep3wcspqx.jpg;no;no;7/7/2025;;paused;
RP0190;CONUNTO FRIZA BAMBI VERDE AGUA;CONUNTO FRIZA BAMBI;T3,T4,T5;15900;https://res.cloudinary.com/dkfsnrkcy/image/upload/v1741626803/behhyklawav8ev58lvqq.jpg;no;no;7/7/2025;;paused;
RP0191;CONJUNTO FRIZA CIERVITA CORAL;CONJUNTO FRIZA CIERVITA;T1,T2,T3,T4,T5;15900;https://res.cloudinary.com/dkfsnrkcy/image/upload/v1741626351/zlru7w8kfwwb2uqoik9z.jpg;no;no;7/7/2025;;paused;
RP0192;CONJUNTO FRIZA CIERVITA DURAZNO;CONJUNTO FRIZA CIERVITA;T3;15900;https://res.cloudinary.com/dkfsnrkcy/image/upload/v1741626369/g8e4r9huuuw6zgmdbbgg.jpg;no;no;7/7/2025;;paused;
RP0193;CONJUNTO FRIZA CIERVITA GRIS;CONJUNTO FRIZA CIERVITA;T1,T2,T3;15900;https://res.cloudinary.com/dkfsnrkcy/image/upload/v1741626387/lbzjmk11pznluqu7easl.jpg;no;no;7/7/2025;;paused;
RP0194;CONJUNTO FRIZA CIERVITA NEGRO;CONJUNTO FRIZA CIERVITA;T1,T2,T4;15900;https://res.cloudinary.com/dkfsnrkcy/image/upload/v1741626407/orqenggtdnphlao0tk5z.jpg;no;no;7/7/2025;;paused;
RP0195;CONJUNTO FRIZA CIERVITA TOSTADO;CONJUNTO FRIZA CIERVITA;T1,T2,T3,T5;15900;https://res.cloudinary.com/dkfsnrkcy/image/upload/v1741626425/wu0leb2cxihgpsgmt3z5.jpg;no;no;7/7/2025;;paused;
RP0196;CONJUNTO FRIZA OSITA CHICLE;CONJUNTO FRIZA OSITA;T2,T3;15900;https://res.cloudinary.com/dkfsnrkcy/image/upload/v1741626453/y4csshvq2yfowwzda1ka.jpg;no;no;7/7/2025;;paused;
RP0197;CONJUNTO FRIZA OSITA CORAL;CONJUNTO FRIZA OSITA;T1,T2,T3,T4,T5;15900;https://res.cloudinary.com/dkfsnrkcy/image/upload/v1741626473/ox6dmkmotncnnrwvpvuc.jpg;no;no;7/7/2025;;paused;
RP0198;CONJUNTO FRIZA OSITA DURAZNO;CONJUNTO FRIZA OSITA;T3,T4;15900;https://res.cloudinary.com/dkfsnrkcy/image/upload/v1741626515/sdmdrhedc0ygzybel1xf.jpg;no;no;7/7/2025;;paused;
RP0199;CONJUNTO FRIZA OSITA GRIS;CONJUNTO FRIZA OSITA;T2,T3,T4,T5;15900;https://res.cloudinary.com/dkfsnrkcy/image/upload/v1741626541/ngsjg9qi87nn7ti3wyjh.jpg;no;no;7/7/2025;;paused;
RP0200;CONJUNTO FRIZA OSITA NEGRO;CONJUNTO FRIZA OSITA;T1,T2,T3,T4,T5;15900;https://res.cloudinary.com/dkfsnrkcy/image/upload/v1741626557/czkhdh3i0vhvukeq942g.jpg;no;no;7/7/2025;;paused;
RP0201;CONJUNTO FRIZA OSITA TOSTADO;CONJUNTO FRIZA OSITA;T2,T3,T4,T5;15900;https://res.cloudinary.com/dkfsnrkcy/image/upload/v1741626570/iib4ycq22zwtanvauewi.jpg;no;no;7/7/2025;;paused;
RP0202;CONJUNTO FRIZA VENADITA CHICLE;CONJUNTO FRIZA VENADITA;T3;15900;https://res.cloudinary.com/dkfsnrkcy/image/upload/v1741626587/cdp4qdhwrtd01etv35sa.jpg;no;no;7/7/2025;;paused;
RP0203;CONJUNTO FRIZA VENADITA CORAL;CONJUNTO FRIZA VENADITA;T2,T3,T4,T5;15900;https://res.cloudinary.com/dkfsnrkcy/image/upload/v1741626610/inrble8uv6c9yousak2m.jpg;no;no;7/7/2025;;paused;
RP0204;CONJUNTO FRIZA VENADITA DURAZNO;CONJUNTO FRIZA VENADITA;T3,T5;15900;https://res.cloudinary.com/dkfsnrkcy/image/upload/v1741626626/tfvwukri1vmvjzfxeliu.jpg;no;no;7/7/2025;;paused;
RP0205;CONJUNTO FRIZA VENADITA GRIS;CONJUNTO FRIZA VENADITA;T2,T3,T4;15900;https://res.cloudinary.com/dkfsnrkcy/image/upload/v1741626642/wmp7emjsflqcjnblxefn.jpg;no;no;7/7/2025;;paused;
RP0206;CONJUNTO FRIZA VENADITA NEGRO;CONJUNTO FRIZA VENADITA;T1,T2,T3,T4;15900;https://res.cloudinary.com/dkfsnrkcy/image/upload/v1741626668/qzj8yaafihsvtdkh5nrn.jpg;no;no;7/7/2025;;paused;
RP0207;CONJUNTO FRIZA VENADITA TOSTADO;CONJUNTO FRIZA VENADITA;T2,T3;15900;https://res.cloudinary.com/dkfsnrkcy/image/upload/v1741626685/ip4ppamlccw99k0wzqjn.jpg;no;no;7/7/2025;;paused;
RP0208;CAMISA ESCOSESA AZUL;CAMISA ESCOSESA;T3,T4,T5,T6,T7;5900;https://res.cloudinary.com/dkfsnrkcy/image/upload/v1741784330/pislja7wimbnvoxzdp40.jpg;no;no;7/7/2025;;paused;
RP0209;CAMISA ESCOSESA MOSTAZA;CAMISA ESCOSESA;T3,T4,T5,T6,T7;5900;https://res.cloudinary.com/dkfsnrkcy/image/upload/v1741784343/uw3a9oqo6rupiiihzery.jpg;no;no;7/7/2025;;paused;
RP0210;CAMISA ESCOSESA NARANJA;CAMISA ESCOSESA;T3,T4,T5,T6,T7;5900;https://res.cloudinary.com/dkfsnrkcy/image/upload/v1741784351/rkyhil2rhnheayf5wm1o.jpg;no;no;7/7/2025;;paused;
RP0211;CAMISA ESCOSESA ROJO;CAMISA ESCOSESA;T3,T4,T5,T6,T7;5900;https://res.cloudinary.com/dkfsnrkcy/image/upload/v1741784359/vrx3mmouewhnbtiaujip.jpg;no;no;7/7/2025;;paused;
RP0212;CAMISACO AZUL;CAMISACO;T3,T4,T5,T6,T7;12000;https://res.cloudinary.com/dkfsnrkcy/image/upload/v1741784380/bswauhrnxrgwulqhjgzs.jpg;no;no;7/7/2025;;paused;
RP0213;CAMISACO BEIGE;CAMISACO;T3,T4,T5,T6,T7;12000;https://res.cloudinary.com/dkfsnrkcy/image/upload/v1741784388/lcrgjh0bnlvqg8dzba78.jpg;no;no;7/7/2025;;paused;
RP0214;CAMISACO GRIS;CAMISACO;T3,T4,T5,T6,T7;12000;https://res.cloudinary.com/dkfsnrkcy/image/upload/v1741784397/rodsbmagntl4z8ittbxq.jpg;no;no;7/7/2025;;paused;
RP0215;CAMISACO MOSTAZA;CAMISACO;T3,T4,T5,T6,T7;12000;https://res.cloudinary.com/dkfsnrkcy/image/upload/v1741784413/iuy8dfyie7oaudhrkcem.jpg;no;no;7/7/2025;;paused;
RP0216;CAMISACO ROJO;CAMISACO;T3,T4,T5,T6,T7;12000;https://res.cloudinary.com/dkfsnrkcy/image/upload/v1741784422/ioans9n9vhpjnfmm2n84.jpg;no;no;7/7/2025;;paused;
RP0217;CAMISACO CAPUCHA AZUL;CAMISACO CAPUCHA;T3,T4,T5,T7;12000;https://res.cloudinary.com/dkfsnrkcy/image/upload/v1741784437/acn6fa1qws38dijvvtz4.jpg;no;no;7/7/2025;;paused;
RP0218;CAMISACO CAPUCHA BEIGE;CAMISACO CAPUCHA;T3,T4,T5,T7;12000;https://res.cloudinary.com/dkfsnrkcy/image/upload/v1741784443/o16reiiq63i9ypm7nrmy.jpg;no;no;7/7/2025;;paused;
RP0219;CAMISACO CAPUCHA NEGRO;CAMISACO CAPUCHA;T3,T4,T5,T7;12000;https://res.cloudinary.com/dkfsnrkcy/image/upload/v1741784451/dhrgvsh0ovsg7ge26qlp.jpg;no;no;7/7/2025;;paused;
RP0220;CAMISACO CAPUCHA ROJO;CAMISACO CAPUCHA;T3,T4,T5,T7;12000;https://res.cloudinary.com/dkfsnrkcy/image/upload/v1741784458/hj2gb6elhxqdt4ynk8ik.jpg;no;no;7/7/2025;;paused;
RP0221;CAMISACO CAPUCHA VERDE;CAMISACO CAPUCHA;T3,T4,T5,T7;12000;https://res.cloudinary.com/dkfsnrkcy/image/upload/v1741784469/p1fxsl0tjo6h4pr9yeyx.jpg;no;no;7/7/2025;;paused;
RP0222;CAMISACO CAPUCHA VERDE/GRIS;CAMISACO CAPUCHA;T3,T4,T5,T7;12000;https://res.cloudinary.com/dkfsnrkcy/image/upload/v1741784478/vm7fkezm4wo5c6rt2qwb.jpg;no;no;7/7/2025;;paused;
RP0223;CALZA PLUSH CAMEL;CALZA PLUSH;T4,T5,T6,T7;3900;https://res.cloudinary.com/dkfsnrkcy/image/upload/v1741784601/giqkkefmg6ssqccoe6vr.jpg;no;no;7/7/2025;;paused;
RP0224;CALZA PLUSH NEGRO;CALZA PLUSH;T4,T5,T6,T7;3900;https://res.cloudinary.com/dkfsnrkcy/image/upload/v1741784609/jglqtzatlwdayuay06ar.jpg;no;no;7/7/2025;;paused;
RP0225;CALZA PLUSH ROSA;CALZA PLUSH;T4,T5,T6,T7;3900;https://res.cloudinary.com/dkfsnrkcy/image/upload/v1741784615/m2xr0hgolv6uj5h8e6xg.jpg;no;no;7/7/2025;;paused;
RP0226;BODY AMORE BOY;BODY AMORE PACK X3;T2,T3,T4,T5;22500;;no;no;7/7/2025;;paused;
RP0227;BODY AMORE GIRL;BODY AMORE PACK X3;T4,T5;22500;;no;no;7/7/2025;;paused;
